,customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label
475,8361LTMKD,1,Male,75,No,Yes,Yes,No,0,1,Q3,No,0,4,No Offer,Yes,10.61,Yes,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.4,306.6,0.0,20,42.44,369.04,Yes
476,3841NFECX,1,Female,69,No,Yes,Yes,No,0,1,Q3,Yes,3,71,No Offer,Yes,47.02,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0.0,0,3338.42,10105.37,No
477,4929XIHVW,1,Male,79,No,Yes,Yes,No,0,1,Q3,Yes,10,2,Offer E,Yes,33.1,No,Yes,Fiber Optic,11.0,No,No,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,95.5,181.65,0.0,10,66.2,257.85,No
478,3413BMNZE,1,Male,71,No,Yes,No,No,0,1,Q3,No,0,1,Offer E,Yes,11.89,No,Yes,DSL,12.0,No,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,45.25,45.25,0.0,0,11.89,57.14,No
479,8012SOUDQ,1,Female,65,No,Yes,No,No,0,1,Q3,No,0,43,Offer B,Yes,12.58,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,3838.75,0.0,0,540.94,4379.69,No
480,6575SUVOI,1,Female,65,No,Yes,Yes,No,0,1,Q3,Yes,9,25,No Offer,Yes,30.6,Yes,Yes,DSL,2.0,Yes,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,69.5,1752.65,0.0,0,765.0,2517.65,No
481,4667QONEA,1,Female,72,No,Yes,Yes,No,0,1,Q3,Yes,9,60,Offer B,Yes,48.9,No,Yes,Cable,16.0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.85,4456.35,0.0,0,2934.0,7390.35,No
482,5067XJQFU,1,Male,77,No,Yes,Yes,No,0,1,Q3,Yes,3,66,No Offer,Yes,21.79,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.45,7076.35,0.0,0,1438.14,8514.49,No
483,1891QRQSA,1,Male,71,No,Yes,Yes,No,0,1,Q3,Yes,9,64,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,10.0,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,111.6,7099.0,0.0,0,1045.12,8144.12,No
484,2673CXQEU,1,Female,73,No,Yes,No,No,0,1,Q3,No,0,56,No Offer,Yes,47.13,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,110.5,6139.5,0.0,0,2639.28,8778.78,No
485,0191ZHSKZ,1,Male,80,No,Yes,No,No,0,1,Q3,No,0,30,No Offer,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,No
486,2424WVHPL,1,Male,79,No,Yes,No,No,0,1,Q3,No,0,1,No Offer,Yes,27.65,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,74.7,74.7,0.0,0,27.65,102.35,No
487,5386THSLQ,1,Female,65,No,Yes,Yes,No,0,1,Q3,No,0,66,Offer A,No,0.0,,Yes,Cable,9.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0.0,0,0.0,3027.25,No
488,2639UGMAZ,1,Male,73,No,Yes,No,No,0,1,Q3,No,0,71,Offer A,No,0.0,,Yes,DSL,20.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,0,0.0,3985.35,No
489,3146MSEGF,1,Female,71,No,Yes,Yes,No,0,1,Q3,Yes,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0,1474.56,7900.21,No
490,1131QQZEB,1,Male,66,No,Yes,Yes,No,0,1,Q3,Yes,7,71,Offer A,Yes,30.72,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.95,1756.2,0.0,0,2181.12,3937.32,No
491,2504DSHIH,1,Male,66,No,Yes,Yes,No,0,1,Q3,Yes,1,23,No Offer,Yes,42.59,Yes,Yes,Fiber Optic,2.0,No,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.8,1975.85,0.0,0,979.57,2955.42,No
492,9058HRZSV,1,Female,77,No,Yes,Yes,No,0,1,Q3,Yes,2,65,No Offer,Yes,38.32,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.4,6126.15,0.0,0,2490.8,8616.95,No
493,4522AKYLR,1,Female,68,No,Yes,No,No,0,1,Q3,No,0,13,No Offer,Yes,10.51,No,Yes,DSL,20.0,No,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.8,731.3,0.0,0,136.63,867.93,No
494,0221WMXNQ,1,Male,66,No,Yes,No,No,0,1,Q3,No,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29.0,Yes,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0.0,0,145.6,419.0,No
495,5046NUHWD,1,Female,69,No,Yes,Yes,No,0,1,Q3,Yes,5,29,No Offer,No,0.0,,Yes,Cable,23.0,Yes,No,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.0,1228.65,0.0,0,0.0,1228.65,No
496,7529ZDFXI,1,Male,79,No,Yes,Yes,No,0,1,Q3,Yes,1,57,No Offer,Yes,36.66,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0.0,0,2089.62,7014.97,No
497,3197ARFOY,1,Female,67,No,Yes,No,No,0,1,Q3,No,0,19,No Offer,Yes,7.95,No,Yes,Fiber Optic,12.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,105.0,2007.25,0.0,20,151.05,2178.3,No
498,4716HHKQH,1,Male,68,No,Yes,Yes,No,0,1,Q3,Yes,3,20,No Offer,Yes,27.56,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,2172.05,0.0,0,551.2,2723.25,No
499,3179GBRWV,1,Male,79,No,Yes,Yes,No,0,1,Q3,Yes,5,21,No Offer,Yes,42.95,No,Yes,DSL,30.0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,64.95,1339.8,0.0,0,901.95,2241.75,No
500,4847TAJYI,1,Female,77,No,Yes,No,No,0,1,Q3,No,0,6,Offer E,Yes,8.06,No,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.35,567.8,0.0,0,48.36,616.16,No
501,6851WEFYX,1,Male,73,No,Yes,Yes,No,0,1,Q3,Yes,4,35,No Offer,Yes,2.12,Yes,Yes,Fiber Optic,3.0,No,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.8,3437.5,0.0,0,74.2,3511.7,No
502,3167SNQPL,1,Male,71,No,Yes,Yes,Yes,1,1,Q3,Yes,9,38,No Offer,Yes,28.3,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,101.15,3741.85,0.0,0,1075.4,4817.25,No
503,2799ARNLO,1,Female,67,No,Yes,Yes,No,0,1,Q3,No,0,5,Offer E,Yes,9.56,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,69.35,341.6,0.0,0,47.8,389.4,No
504,5701YVSVF,1,Female,68,No,Yes,Yes,No,0,1,Q3,Yes,9,11,Offer D,Yes,29.15,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,82.9,880.05,0.0,0,320.65,1200.7,No
505,5697GOMBF,1,Female,75,No,Yes,Yes,Yes,3,1,Q3,Yes,3,28,No Offer,No,0.0,,Yes,DSL,58.0,No,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,35.9,973.65,0.0,40,0.0,1013.65,No
506,2739CACDQ,1,Female,79,No,Yes,No,No,0,1,Q3,No,0,17,Offer D,Yes,1.06,Yes,Yes,Fiber Optic,25.0,No,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,0.0,0,18.02,1488.07,No
507,6035BXTTY,1,Female,69,No,Yes,No,No,0,1,Q3,No,0,32,No Offer,Yes,19.92,No,Yes,DSL,14.0,No,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,54.65,1830.1,0.0,10,637.44,2477.54,No
508,0021IKXGC,1,Female,72,No,Yes,No,No,0,1,Q3,No,0,1,Offer E,Yes,7.77,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,72.1,72.1,0.0,0,7.77,79.87,No
509,4654DLAMQ,1,Female,69,No,Yes,Yes,No,0,1,Q3,Yes,9,64,No Offer,Yes,3.76,No,Yes,Fiber Optic,11.0,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal,97.0,6430.9,0.0,0,240.64,6671.54,No
510,4115NZRKS,1,Female,72,No,Yes,No,No,0,1,Q3,No,0,7,No Offer,Yes,16.36,No,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.15,574.35,0.0,0,114.52,688.87,No
511,3351NGXYI,1,Female,70,No,Yes,No,No,0,1,Q3,No,0,16,Offer D,Yes,9.72,Yes,Yes,DSL,29.0,Yes,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.1,889.0,0.0,0,155.52,1044.52,No
512,8204YJCLA,1,Male,78,No,Yes,Yes,No,0,1,Q3,Yes,1,72,Offer A,No,0.0,,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,64.8,4732.35,0.0,0,0.0,4732.35,No
513,9774NRNAU,1,Male,77,No,Yes,Yes,No,0,1,Q3,Yes,5,27,No Offer,Yes,33.57,Yes,Yes,DSL,21.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,84.8,2309.55,0.0,0,906.39,3215.94,No
514,0224RLWWD,1,Female,73,No,Yes,No,No,0,1,Q3,No,0,2,Offer E,Yes,23.91,No,Yes,Cable,22.0,No,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0.0,0,47.82,137.12,No
515,3951NJCVI,1,Female,76,No,Yes,Yes,No,0,1,Q3,Yes,10,42,No Offer,Yes,42.29,Yes,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95.05,3944.5,0.0,100,1776.18,5820.68,No
516,0177PXBAT,1,Male,78,No,Yes,Yes,No,0,1,Q3,Yes,7,33,No Offer,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,No
517,2519ERQOJ,1,Male,74,No,Yes,No,No,0,1,Q3,No,0,33,Offer C,No,0.0,,Yes,Cable,11.0,No,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,54.6,1803.7,0.0,0,0.0,1803.7,No
518,0111KLBQG,1,Male,71,No,Yes,Yes,Yes,1,1,Q3,Yes,9,32,Offer C,Yes,31.86,No,Yes,Fiber Optic,23.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,93.95,2861.45,0.0,0,1019.52,3880.97,No
519,1996DBMUS,1,Female,72,No,Yes,Yes,No,0,1,Q3,Yes,10,48,No Offer,Yes,12.6,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.65,3545.05,0.0,0,604.8,4149.85,No
520,2055SIFSS,1,Female,75,No,Yes,Yes,No,0,1,Q3,Yes,5,55,No Offer,Yes,29.53,Yes,Yes,Cable,29.0,No,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,51.65,2838.55,0.0,0,1624.15,4462.7,No
521,2806MLNTI,1,Male,79,No,Yes,Yes,No,0,1,Q3,Yes,4,52,No Offer,Yes,29.15,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,0.0,0,1515.8,6892.2,No
522,5628RKIFK,1,Female,76,No,Yes,No,No,0,1,Q3,No,0,49,No Offer,Yes,24.84,Yes,Yes,Fiber Optic,14.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,101.55,5070.4,0.0,0,1217.16,6287.56,No
523,5760WRAHC,1,Female,78,No,Yes,No,No,0,1,Q3,No,0,22,Offer D,Yes,49.98,No,Yes,DSL,28.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,69.75,1545.4,0.0,0,1099.56,2644.96,No
524,1480BKXGA,1,Male,75,No,Yes,Yes,No,0,1,Q3,Yes,5,72,Offer A,Yes,21.37,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.05,8404.9,0.0,120,1538.64,10063.54,No
525,9076AXYIK,1,Male,66,No,Yes,Yes,No,0,1,Q3,Yes,2,64,No Offer,Yes,20.19,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.1,6538.45,0.0,0,1292.16,7830.61,No
526,4933IKULF,1,Female,71,No,Yes,No,No,0,1,Q3,No,0,17,Offer D,Yes,24.15,No,No,,,,,,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,330.6,0.0,0,410.55,741.15,No
527,3780DDGSE,1,Male,77,No,Yes,Yes,Yes,1,1,Q3,Yes,6,35,Offer C,Yes,14.19,No,Yes,DSL,17.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.05,2747.2,0.0,0,496.65,3243.85,No
528,4612SSVHJ,1,Female,74,No,Yes,No,No,0,1,Q3,No,0,20,Offer D,Yes,23.18,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,81.45,1671.6,0.0,0,463.6,2135.2,No
529,5756OZRIO,1,Male,73,No,Yes,Yes,No,0,1,Q3,Yes,9,61,No Offer,Yes,34.24,Yes,Yes,DSL,20.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,64.05,3902.6,0.0,0,2088.64,5991.24,No
530,4513CXYIX,1,Female,73,No,Yes,Yes,No,0,1,Q3,Yes,4,71,Offer A,Yes,43.99,Yes,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,80.7,5676.0,0.0,0,3123.29,8799.29,No
531,4332MUOEZ,1,Male,78,No,Yes,Yes,No,0,1,Q3,Yes,1,20,No Offer,Yes,32.54,No,Yes,Fiber Optic,5.0,Yes,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Credit Card,94.3,1818.3,0.0,0,650.8,2469.1,No
532,6705LXORM,1,Female,79,No,Yes,Yes,No,0,1,Q3,Yes,1,5,Offer E,Yes,5.42,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,70.05,302.6,0.0,0,27.1,329.7,No
533,4109CYRBD,1,Male,77,No,Yes,Yes,No,0,1,Q3,Yes,1,29,Offer C,Yes,37.65,Yes,Yes,DSL,9.0,No,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,51.6,1442.0,0.0,0,1091.85,2533.85,No
534,8606CIQUL,1,Male,77,No,Yes,Yes,Yes,1,1,Q3,Yes,1,72,Offer A,Yes,30.78,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8399.15,0.0,110,2216.16,10725.31,No
535,0356OBMAC,1,Female,80,No,Yes,No,No,0,1,Q3,No,0,56,No Offer,Yes,17.33,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.9,5706.3,0.0,0,970.48,6676.78,No
536,1297VQDRP,1,Male,80,No,Yes,Yes,Yes,1,1,Q3,No,0,68,Offer A,Yes,32.11,Yes,Yes,Fiber Optic,12.0,No,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,107.15,7379.8,0.0,50,2183.48,9613.28,No
537,4676MQUEA,1,Male,80,No,Yes,Yes,No,0,1,Q3,Yes,9,50,No Offer,Yes,14.49,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,101.9,5265.5,0.0,0,724.5,5990.0,No
538,7025WCBNE,1,Male,74,No,Yes,No,No,0,1,Q3,No,0,47,No Offer,Yes,14.78,Yes,Yes,DSL,10.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.6,2754.0,0.0,0,694.66,3448.66,No
539,6030REHUX,1,Female,76,No,Yes,Yes,No,0,1,Q3,Yes,6,28,Offer C,Yes,45.67,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,3204.4,0.0,0,1278.76,4483.16,No
540,6522YRBXD,1,Male,68,No,Yes,Yes,No,0,1,Q3,Yes,3,35,Offer C,Yes,20.44,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,94.55,3365.4,0.0,0,715.4,4080.8,No
541,6689VRRTK,1,Female,71,No,Yes,No,No,0,1,Q3,No,0,44,No Offer,Yes,49.75,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.8,4860.35,0.0,0,2189.0,7049.35,No
542,7134MJPDY,1,Female,69,No,Yes,No,No,0,1,Q3,No,0,66,Offer A,Yes,11.63,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,102.85,6976.75,0.0,60,767.58,7804.33,No
543,4881JVQOD,1,Male,73,No,Yes,Yes,Yes,3,1,Q3,Yes,1,10,No Offer,No,0.0,,Yes,Cable,53.0,No,No,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,34.55,362.6,0.0,0,0.0,362.6,No
544,6797UCJHZ,1,Female,74,No,Yes,Yes,No,0,1,Q3,Yes,7,66,Offer A,Yes,25.51,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,104.6,6819.45,0.0,0,1683.66,8503.11,No
545,2469DTSGX,1,Female,72,No,Yes,No,No,0,1,Q3,No,0,72,Offer A,Yes,44.81,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,111.65,7943.45,0.0,0,3226.32,11169.77,No
546,4908XAXAY,1,Female,70,No,Yes,No,No,0,1,Q3,No,0,49,No Offer,Yes,47.72,No,Yes,Fiber Optic,21.0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4287.2,0.0,0,2338.28,6625.48,No
547,3509GWQGF,1,Male,74,No,Yes,No,No,0,1,Q3,No,0,24,Offer C,Yes,31.73,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,No,No,One Year,No,Credit Card,70.0,1732.6,0.0,140,761.52,2634.12,No
548,3729OWRVL,1,Male,80,No,Yes,No,No,0,1,Q3,No,0,65,No Offer,Yes,44.23,Yes,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.35,7246.15,0.0,0,2874.95,10121.1,No
549,7251LJBQN,1,Female,74,No,Yes,No,No,0,1,Q3,No,0,40,No Offer,Yes,28.54,Yes,Yes,Fiber Optic,24.0,No,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,103.75,4188.4,0.0,0,1141.6,5330.0,No
550,2682KEVRP,1,Female,65,No,Yes,No,No,0,1,Q3,No,0,22,No Offer,Yes,34.39,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,20.05,417.0,0.0,0,756.58,1173.58,No
551,9978HYCIN,1,Male,72,No,Yes,Yes,Yes,1,1,Q3,Yes,1,47,No Offer,Yes,42.29,No,Yes,Fiber Optic,22.0,No,Yes,Yes,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.95,4018.05,0.0,80,1987.63,6085.68,No
552,8329UTMVM,1,Male,76,No,Yes,No,No,0,1,Q3,No,0,27,Offer C,Yes,34.39,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.65,2964.0,0.0,0,928.53,3892.53,No
553,6952OMNWB,1,Male,75,No,Yes,Yes,No,0,1,Q3,Yes,7,68,Offer A,Yes,34.31,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,80.35,5589.3,0.0,0,2333.08,7922.38,No
554,6549YMFAW,1,Male,70,No,Yes,Yes,No,0,1,Q3,Yes,1,9,No Offer,Yes,1.66,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,21.25,204.55,0.0,0,14.94,219.49,No
555,1307TVUFB,1,Male,66,No,Yes,No,No,0,1,Q3,No,0,42,No Offer,Yes,13.51,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.35,3344.1,0.0,0,567.42,3911.52,No
556,7503MIOGA,1,Female,68,No,Yes,Yes,No,0,1,Q3,No,0,72,Offer A,Yes,48.51,Yes,Yes,Cable,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0.0,0,3492.72,10190.07,No
557,2499AJYUA,1,Female,69,No,Yes,Yes,No,0,1,Q3,Yes,8,72,Offer A,Yes,15.85,Yes,Yes,Fiber Optic,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,110.8,7882.25,0.0,0,1141.2,9023.45,No
558,6919ELBGL,1,Male,75,No,Yes,Yes,No,0,1,Q3,Yes,3,72,Offer A,Yes,21.38,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,114.95,8196.4,0.0,0,1539.36,9735.76,No
559,3966HRMZA,1,Female,74,No,Yes,No,No,0,1,Q3,No,0,3,Offer E,Yes,41.44,No,Yes,Fiber Optic,13.0,No,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,75.05,202.9,5.49,10,124.32,331.73,No
560,5671RQRLP,1,Female,72,No,Yes,Yes,No,0,1,Q3,Yes,4,70,Offer A,Yes,16.87,Yes,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,75.65,5411.4,25.67,0,1180.9,6566.63,No
561,4785NKHCX,1,Male,65,No,Yes,No,No,0,1,Q3,No,0,5,Offer E,Yes,30.14,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.05,94.15,0.0,0,150.7,244.85,No
562,4250WAROZ,1,Male,70,No,Yes,Yes,Yes,3,1,Q3,Yes,4,60,No Offer,Yes,19.68,Yes,Yes,Fiber Optic,53.0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.25,5774.55,0.0,0,1180.8,6955.35,No
563,3523BRGUW,1,Male,65,No,Yes,No,No,0,1,Q3,No,0,26,Offer C,Yes,29.88,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.3,504.2,9.49,0,776.88,1271.59,No
564,2123AGEEN,1,Female,66,No,Yes,No,No,0,1,Q3,No,0,7,Offer E,Yes,26.29,No,Yes,Fiber Optic,20.0,No,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,84.35,609.65,29.17,10,184.03,774.51,No
565,1258YMZNM,1,Female,70,No,Yes,No,No,0,1,Q3,No,0,27,Offer C,Yes,35.76,Yes,Yes,Fiber Optic,4.0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.5,2857.6,0.0,0,965.52,3823.12,No
566,6259WJQLC,1,Male,77,No,Yes,No,No,0,1,Q3,No,0,32,Offer C,Yes,1.12,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.1,2619.25,19.25,0,35.84,2635.84,No
567,7508SMHXL,1,Female,72,No,Yes,No,No,0,1,Q3,No,0,15,No Offer,Yes,1.67,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Credit Card,89.0,1288.3,45.69,0,25.05,1267.66,No
568,3956CJUST,1,Female,67,No,Yes,No,No,0,1,Q3,No,0,23,No Offer,Yes,17.62,No,Yes,Fiber Optic,25.0,Yes,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,75.4,1643.55,0.0,80,405.26,2128.81,No
569,4824GUCBY,1,Female,77,No,Yes,No,No,0,1,Q3,No,0,22,No Offer,Yes,23.43,No,Yes,Fiber Optic,22.0,Yes,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,81.7,1820.9,29.88,0,515.46,2306.48,No
570,6630UJZMY,1,Female,73,No,Yes,Yes,No,0,1,Q3,Yes,10,4,No Offer,Yes,14.34,Yes,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.25,308.05,39.93,0,57.36,325.48,No
