customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
9025AOMKI,1,Female,42,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,43.8,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,0.0,0,262.8,799.2
5275SQEIZ,1,Male,64,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,14.91,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.85,80.85,0.0,0,14.91,95.76
7716YTYHG,1,Female,41,No,No,Yes,No,0,1,Q3,Yes,1,48,Offer B,Yes,23.95,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0.0,0,1149.6,5179.55
4390KYULV,1,Male,41,No,No,Yes,No,0,1,Q3,Yes,1,3,Offer E,Yes,37.61,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.55,51.15,0.0,0,112.83,163.98
8945GRKHX,1,Female,41,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0.0,0,46.09,124.74
6959UWKHF,1,Male,47,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,4.02,No,Yes,Cable,11.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,42.9,42.9,0.0,0,4.02,46.92
3815SLMEF,1,Female,26,Yes,No,No,No,0,1,Q3,No,0,3,Offer E,No,0.0,,Yes,Cable,52.0,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.25,139.35,0.0,0,0.0,139.35
5154VEKBL,1,Female,30,No,No,No,No,0,1,Q3,No,0,9,Offer E,No,0.0,,Yes,Cable,48.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,58.5,539.85,0.0,0,0.0,539.85
4587VVTOX,1,Female,23,Yes,No,Yes,No,0,1,Q3,Yes,1,6,Offer E,Yes,27.44,Yes,Yes,Fiber Optic,58.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,545.2,0.0,0,164.64,709.84
4652NNHNY,1,Male,32,No,No,Yes,No,0,1,Q3,Yes,1,16,No Offer,Yes,17.96,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,1284.2,0.0,0,287.36,1571.56
8515OCTJS,1,Female,61,No,No,No,No,0,1,Q3,No,0,25,Offer C,Yes,19.75,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,692.1,0.0,0,493.75,1185.85
5261QSHQM,1,Female,31,No,No,No,No,0,1,Q3,No,0,4,Offer E,No,0.0,,Yes,DSL,9.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,86.6,0.0,0,0.0,86.6
8868WOZGU,1,Male,33,No,No,No,No,0,1,Q3,No,0,28,Offer C,Yes,30.48,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,0.0,80,853.44,3912.94
1334FJSVR,1,Male,64,No,No,No,No,0,1,Q3,No,0,1,Offer E,No,0.0,,Yes,DSL,7.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.25,24.25,0.0,0,0.0,24.25
7625XCQRH,1,Female,48,No,No,No,No,0,1,Q3,No,0,11,No Offer,Yes,15.6,Yes,Yes,Fiber Optic,4.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,837.95,0.0,0,171.6,1009.55
1731TVIUK,1,Female,47,No,No,No,No,0,1,Q3,No,0,4,Offer E,Yes,7.39,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,362.2,0.0,0,29.56,391.76
0618XWMSS,1,Male,60,No,No,No,No,0,1,Q3,No,0,28,Offer C,Yes,44.28,No,Yes,Fiber Optic,5.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39
2565JSLRY,1,Male,21,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,20.26,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,24.05,24.05,0.0,0,20.26,44.31
6689KXGBO,1,Female,36,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,30.96,No,Yes,DSL,5.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,50.55,0.0,0,30.96,81.51
6615NGGZJ,1,Male,56,No,No,No,No,0,1,Q3,No,0,14,No Offer,Yes,36.97,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55,1415.55,0.0,0,517.58,1933.13
4255DDUOU,1,Female,47,No,No,Yes,Yes,3,1,Q3,No,0,1,No Offer,Yes,34.57,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,20.5,0.0,0,34.57,55.07
2984MIIZL,1,Male,51,No,No,No,No,0,1,Q3,No,0,4,No Offer,Yes,7.26,No,Yes,Fiber Optic,29.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.8,321.9,0.0,0,29.04,350.94
5590YRFJT,1,Female,44,No,No,Yes,No,0,1,Q3,Yes,1,20,No Offer,No,0.0,,Yes,DSL,10.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.45,482.8,0.0,0,0.0,482.8
3677TNKIO,1,Female,27,Yes,No,No,No,0,1,Q3,No,0,14,No Offer,Yes,36.25,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,71.0,914.0,0.0,0,507.5,1421.5
3329WDIOK,1,Female,56,No,No,No,No,0,1,Q3,No,0,3,No Offer,No,0.0,,Yes,Cable,25.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35
2873ZLIWT,1,Female,64,No,No,Yes,No,0,1,Q3,Yes,1,40,Offer B,Yes,2.03,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0.0,0,81.2,3384.25
3415TAILE,1,Female,21,Yes,No,Yes,Yes,2,1,Q3,Yes,1,2,No Offer,Yes,27.27,No,Yes,DSL,51.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,65.7,134.35,0.0,0,54.54,188.89
1915IOFGU,1,Female,53,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,41.39,No,Yes,Fiber Optic,3.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.5,70.5,0.0,0,41.39,111.89
3045XETSH,1,Female,34,No,No,No,No,0,1,Q3,No,0,10,No Offer,Yes,43.26,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,0.0,0,432.6,1386.05
7239HZZCX,1,Male,21,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,29.33,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,29.33,49.08
7683CBDKJ,1,Male,42,No,No,Yes,Yes,1,1,Q3,Yes,1,14,No Offer,Yes,45.6,No,Yes,Cable,19.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,937.6,0.0,0,638.4,1576.0
0628CNQRM,1,Male,49,No,No,Yes,No,0,1,Q3,Yes,1,22,No Offer,Yes,19.8,No,Yes,Cable,17.0,Yes,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,67.5,1544.05,0.0,0,435.6,1979.65
7665TOALD,1,Female,25,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,14.19,No,Yes,Fiber Optic,59.0,No,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,14.19,83.79
0112QWPNC,1,Male,61,No,No,Yes,No,0,1,Q3,Yes,1,49,Offer B,Yes,39.55,Yes,Yes,Cable,10.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.3
2777PHDEI,1,Female,20,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,29.41,No,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,78.05,78.05,0.0,10,29.41,117.46
1196AMORA,1,Male,63,No,No,No,No,0,1,Q3,No,0,7,No Offer,Yes,38.07,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.6,520.0,0.0,0,266.49,786.49
4282YMKNA,1,Female,55,No,No,No,No,0,1,Q3,No,0,9,Offer E,Yes,16.48,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.92
5356RHIPP,1,Male,38,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,45.49,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,45.49,65.69
0746JTRFU,1,Male,22,Yes,No,No,No,0,1,Q3,No,0,2,Offer E,No,0.0,,Yes,Cable,73.0,No,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,56.35,0.0,0,0.0,56.35
4628CTTLA,1,Male,23,Yes,No,No,No,0,1,Q3,No,0,57,Offer B,No,0.0,,Yes,DSL,59.0,No,Yes,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.3,2111.45,0.0,80,0.0,2191.45
2876VBBBL,1,Female,64,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,10.71,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,10.71,30.96
6834NXDCA,1,Female,30,No,No,No,No,0,1,Q3,No,0,13,No Offer,No,0.0,,Yes,DSL,53.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.9,300.8,0.0,0,0.0,300.8
5597GLBUC,1,Female,48,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,22.97,No,Yes,Fiber Optic,23.0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,85.45,0.0,0,22.97,108.42
2748MYRVK,1,Female,22,Yes,No,No,No,0,1,Q3,No,0,63,Offer B,Yes,8.38,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137.0,0.0,0,527.94,6664.94
4822YCXMX,1,Male,64,No,No,No,No,0,1,Q3,No,0,25,Offer C,Yes,8.31,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,2043.45,0.0,0,207.75,2251.2
9821POOTN,1,Male,48,No,No,Yes,No,0,1,Q3,Yes,1,35,Offer C,Yes,48.47,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,2576.2,0.0,0,1696.45,4272.65
6559ILWKJ,1,Male,44,No,No,Yes,No,0,1,Q3,Yes,1,71,No Offer,No,0.0,,Yes,Cable,25.0,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,49.35,3515.25,0.0,100,0.0,3615.25
4229CZMLL,1,Male,49,No,No,No,No,0,1,Q3,No,0,6,No Offer,Yes,6.32,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72
3663MITLP,1,Female,43,No,No,No,No,0,1,Q3,No,0,15,No Offer,Yes,16.82,No,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0.0,0,252.3,1709.55
9025ZRPVR,1,Male,59,No,No,No,No,0,1,Q3,No,0,9,Offer E,Yes,49.74,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,18.95,185.6,0.0,0,447.66,633.26
3285UCQVC,1,Female,31,No,No,No,No,0,1,Q3,No,0,37,No Offer,No,0.0,,Yes,DSL,10.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,28.6,973.55,0.0,0,0.0,973.55
3737GCSPV,1,Female,60,No,No,Yes,No,0,1,Q3,Yes,5,11,No Offer,Yes,26.88,Yes,Yes,Fiber Optic,19.0,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73
4088YLDSU,1,Male,21,Yes,No,Yes,No,0,1,Q3,Yes,1,55,Offer B,Yes,10.61,Yes,Yes,Fiber Optic,76.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,5743.05,0.0,0,583.55,6326.6
5797APWZC,1,Female,41,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,31.68,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,90.6,0.0,0,31.68,122.28
3683QKIUE,1,Female,51,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,21.91,No,Yes,DSL,12.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51
4228ZGYUW,1,Male,42,No,No,No,No,0,1,Q3,No,0,4,Offer E,Yes,12.24,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06
3519ZKXGG,1,Female,61,No,No,Yes,No,0,1,Q3,Yes,1,3,Offer E,Yes,44.34,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62
6416TVAIH,1,Male,39,No,No,Yes,No,0,1,Q3,Yes,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0.0,0,30.62,99.12
5108ADXWO,1,Male,30,No,No,No,No,0,1,Q3,No,0,11,No Offer,Yes,38.88,No,Yes,Fiber Optic,30.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0.0,0,427.68,1219.43
3066RRJIO,1,Female,29,Yes,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0,13.04,82.99
6715OFDBP,1,Male,52,No,No,No,No,0,1,Q3,No,0,5,No Offer,Yes,14.26,No,Yes,DSL,26.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,346.4,0.0,0,71.3,417.7
1567DSCIC,1,Male,59,No,No,No,No,0,1,Q3,No,0,8,No Offer,Yes,23.89,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,773.65,0.0,0,191.12,964.77
2150UWTFY,1,Female,21,Yes,No,Yes,Yes,3,1,Q3,Yes,1,22,Offer D,Yes,42.98,No,Yes,DSL,30.0,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,0.0,80,945.56,2447.61
2683BPJSO,1,Male,37,No,No,Yes,No,0,1,Q3,No,0,29,No Offer,Yes,28.37,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83
2157MXBJS,1,Male,20,Yes,No,Yes,No,0,1,Q3,Yes,1,13,Offer D,Yes,41.22,Yes,Yes,Cable,82.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,0.0,0,535.86,1525.31
1087UDSIH,1,Female,38,No,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,13.28,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,59.75,0.0,0,39.84,99.59
5445PZWGX,1,Male,63,No,No,No,No,0,1,Q3,No,0,62,Offer B,Yes,8.08,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102.0,6529.25,0.0,110,500.96,7140.21
9170CCKOU,1,Male,62,No,No,Yes,No,0,1,Q3,Yes,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17
1043YCUTE,1,Male,19,Yes,No,Yes,No,0,1,Q3,Yes,1,56,Offer B,Yes,13.2,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,1327.15,0.0,0,739.2,2066.35
3814MLAXC,1,Female,58,No,No,No,No,0,1,Q3,No,0,31,No Offer,Yes,16.63,Yes,Yes,Fiber Optic,12.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,2404.15,0.0,0,515.53,2919.68
1226UDFZR,1,Female,26,Yes,No,No,No,0,1,Q3,No,0,2,Offer E,Yes,21.28,No,Yes,Cable,26.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.6,114.7,0.0,0,42.56,157.26
5442UTCVD,1,Male,53,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,43.72,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,0.0,0,131.16,388.21
7734DBOAI,1,Female,42,No,No,Yes,Yes,2,1,Q3,Yes,1,1,No Offer,No,0.0,,Yes,DSL,12.0,No,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,40.1,40.1,0.0,10,0.0,50.1
2114MGINA,1,Female,57,No,No,No,No,0,1,Q3,No,0,14,Offer D,Yes,10.3,No,Yes,Fiber Optic,29.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.8,1129.1,0.0,0,144.2,1273.3
4489SNOJF,1,Female,28,Yes,No,Yes,Yes,2,1,Q3,Yes,1,35,No Offer,Yes,25.27,Yes,Yes,DSL,82.0,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.25,2568.55,0.0,0,884.45,3453.0
2187LZGPL,1,Female,36,No,No,No,No,0,1,Q3,No,0,7,No Offer,No,0.0,,Yes,DSL,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,0.0,0,0.0,293.3
9019QVLZD,1,Female,58,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,32.13,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,0.0,10,32.13,121.68
3707LRWZD,1,Female,44,No,No,No,No,0,1,Q3,No,0,32,No Offer,Yes,40.26,Yes,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.05,2781.85,0.0,0,1288.32,4070.17
1455ESIQH,1,Male,44,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,16.06,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,89.1,0.0,0,16.06,105.16
2979SXESE,1,Female,57,No,No,Yes,No,0,1,Q3,Yes,1,17,Offer D,Yes,25.79,Yes,Yes,Cable,12.0,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0.0,0,438.43,2045.63
4013TLDHQ,1,Male,59,No,No,No,No,0,1,Q3,No,0,19,Offer D,Yes,20.26,No,Yes,Fiber Optic,25.0,No,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.25,1490.95,0.0,0,384.94,1875.89
6121VZNQB,1,Female,35,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,34.79,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.1,19.1,0.0,0,34.79,53.89
6996KNSML,1,Female,26,Yes,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,35.25,No,Yes,Fiber Optic,30.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15
2592SEIFQ,1,Male,36,No,No,No,No,0,1,Q3,No,0,3,No Offer,No,0.0,,Yes,DSL,18.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,66.95,0.0,0,0.0,66.95
8642GVWRF,1,Female,25,Yes,No,Yes,No,0,1,Q3,Yes,1,2,No Offer,Yes,28.86,No,Yes,Fiber Optic,26.0,No,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165.0,0.0,0,57.72,222.72
3400ESFUW,1,Male,28,Yes,No,Yes,No,0,1,Q3,Yes,1,55,Offer B,Yes,8.8,No,Yes,DSL,48.0,Yes,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,57.55,3046.4,0.0,60,484.0,3590.4
2057ZBLPD,1,Female,50,No,No,Yes,No,0,1,Q3,Yes,3,21,Offer D,Yes,42.22,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32
5502RLUYV,1,Female,42,No,No,Yes,No,0,1,Q3,Yes,1,69,No Offer,Yes,37.2,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0.0,0,2566.8,10013.7
9039RBEEE,1,Male,27,Yes,No,No,No,0,1,Q3,No,0,39,No Offer,No,0.0,,Yes,Cable,48.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0.0,0,0.0,1880.85
8417FMLZI,1,Male,47,No,No,Yes,No,0,1,Q3,Yes,1,6,No Offer,Yes,26.91,No,Yes,Fiber Optic,6.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,83.55,477.55,0.0,0,161.46,639.01
0515YPMCW,1,Male,42,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,42.87,No,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.45,70.45,0.0,10,42.87,123.32
0378XSZPU,1,Male,31,No,No,Yes,No,0,1,Q3,Yes,1,58,Offer B,Yes,17.22,No,Yes,Cable,21.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0.0,0,998.76,4562.56
4729XKASR,1,Male,56,No,No,No,Yes,3,1,Q3,No,0,1,No Offer,No,0.0,,Yes,DSL,57.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0.0,0,0.0,24.75
5449FIBXJ,1,Male,34,No,No,Yes,No,0,1,Q3,Yes,1,19,Offer D,Yes,28.04,Yes,Yes,Fiber Optic,22.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46
9837BMCLM,1,Male,39,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,31.88,No,Yes,Fiber Optic,7.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,242.05,0.0,0,95.64,337.69
0137UDEUO,1,Female,24,Yes,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,25.75,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0
4925LMHOK,1,Male,29,Yes,No,No,No,0,1,Q3,No,0,15,Offer D,Yes,14.79,Yes,Yes,DSL,59.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55
1455UGQVH,1,Male,35,No,No,Yes,No,0,1,Q3,Yes,1,10,Offer D,Yes,1.09,Yes,Yes,Fiber Optic,18.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1037.75,0.0,0,10.9,1048.65
8280MQRQN,1,Female,39,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,23.7,No,Yes,Cable,17.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0.0,0,23.7,74.15
2037SGXHH,1,Male,25,Yes,No,Yes,No,0,1,Q3,Yes,1,38,No Offer,Yes,49.7,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,3624.3,0.0,0,1888.6,5512.9
3178FESZO,1,Female,45,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,20.23,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0.0,0,20.23,120.48
6087MVHJH,1,Female,44,No,No,No,No,0,1,Q3,No,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9
