,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales
12456,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,2,65663.65
12457,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,3,16018.45
12458,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,4,45649.0
12459,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,5,21516.68
12460,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,6,6567.2
12461,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,7,30132.5
12462,2,10/09/2010,79.09,2.565,211.15321040000003,8.099,True,8,56459.59
12527,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,1,26266.39
12528,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,2,64649.52
12529,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,3,14566.42
12530,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,4,43583.12
12531,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,5,21767.57
12532,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,6,7218.06
12533,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,7,26473.56
12534,2,17/09/2010,82.05,2.582,211.1806415,8.099,False,8,55673.16
12598,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,1,26127.76
12599,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,2,65789.27
12600,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,3,12302.36
12601,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,4,43343.92
12602,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,5,23831.77
12603,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,6,7809.65
12604,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,7,26189.63
12605,2,24/09/2010,81.79,2.6239999999999997,211.2552578,8.099,False,8,54894.49
12669,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,1,27023.35
12670,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,2,66423.44
12671,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,3,12390.87
12672,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,4,44705.44
12673,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,5,29935.83
12674,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,6,6989.57
12675,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,7,27350.84
12676,2,01/10/2010,69.24,2.603,211.3298742,8.163,False,8,58821.79
12740,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,1,31524.86
12741,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,2,64252.04
12742,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,3,14480.96
12743,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,4,45818.11
12744,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,5,27101.46
12745,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,6,5869.56
12746,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,7,28039.79
12747,2,08/10/2010,63.19,2.633,211.4044906,8.163,False,8,59685.25
12812,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,1,34924.59
12813,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,2,63597.23
12814,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,3,11490.78
12815,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,4,44807.3
12816,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,5,25431.82
12817,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,6,4802.92
12818,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,7,26440.36
12819,2,15/10/2010,65.8,2.72,211.4713286,8.163,False,8,56514.9
12883,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,1,40755.17
12884,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,2,62810.47
12885,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,3,11462.89
12886,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,4,42886.13
12887,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,5,24888.57
12888,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,6,6058.8
12889,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,7,26656.18
12890,2,22/10/2010,68.5,2.725,211.5187208,8.163,False,8,56132.0
12954,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,1,56903.47
12955,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,2,63125.76
12956,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,3,11236.1
12957,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,4,44921.82
12958,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,5,25038.28
12959,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,6,5520.87
12960,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,7,27622.15
12961,2,29/10/2010,66.24,2.716,211.5661131,8.163,False,8,57667.62
13026,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,1,46198.84
13027,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,2,64267.74
13028,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,3,12098.73
13029,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,4,47784.77
13030,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,5,26202.38
13031,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,6,6094.83
13032,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,7,28729.55
13033,2,05/11/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,8,63248.62
13096,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,1,22794.09
13097,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,2,62367.28
13098,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,3,11819.73
13099,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,4,46147.8
13100,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,5,34141.84
13101,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,6,5171.68
13102,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,7,42628.64
13103,2,12/11/2010,59.69,2.728,211.6608975,8.163,False,8,58246.78
13167,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,1,24363.72
13168,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,2,65120.69
13169,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,3,11233.22
13170,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,4,51524.46
13171,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,5,34318.05
13172,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,6,7668.48
13173,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,7,53218.32
13174,2,19/11/2010,50.81,2.7710000000000004,211.5470304,8.163,False,8,61775.39
13239,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,1,24513.63
13240,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,2,66864.2
13241,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,3,15224.16
13242,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,4,60904.49
13243,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,5,102750.26
13244,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,6,27228.0
13245,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,7,140648.34
13246,2,26/11/2010,62.98,2.735,211.4062867,8.163,True,8,61973.18
13311,2,03/12/2010,49.33,2.708,211.265543,8.163,False,1,30662.62
13312,2,03/12/2010,49.33,2.708,211.265543,8.163,False,2,62758.12
13313,2,03/12/2010,49.33,2.708,211.265543,8.163,False,3,15463.76
13314,2,03/12/2010,49.33,2.708,211.265543,8.163,False,4,45630.41
13315,2,03/12/2010,49.33,2.708,211.265543,8.163,False,5,48750.32
13316,2,03/12/2010,49.33,2.708,211.265543,8.163,False,6,7397.88
13317,2,03/12/2010,49.33,2.708,211.265543,8.163,False,7,94720.59
13318,2,03/12/2010,49.33,2.708,211.265543,8.163,False,8,58172.84
13384,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,1,44451.34
13385,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,2,66513.13
13386,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,3,16072.07
13387,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,4,48045.66
13388,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,5,76143.28
13389,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,6,11660.79
13390,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,7,140504.01
13391,2,10/12/2010,45.5,2.843,211.12479930000003,8.163,False,8,59998.16
13455,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,1,64512.46
13456,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,2,74559.82
13457,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,3,18194.58
13458,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,4,50651.28
13459,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,5,90724.19
13460,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,6,22968.91
13461,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,7,167617.55
13462,2,17/12/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,8,65005.26
13527,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,1,82523.73
13528,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,2,91738.44
13529,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,3,21725.62
13530,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,4,62586.93
13531,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,5,150343.42
13532,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,6,42885.88
13533,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,7,264837.42
13534,2,24/12/2010,49.97,2.886,211.06465989999998,8.163,False,8,74917.03
13600,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,1,28482.71
13601,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,2,55375.52
13602,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,3,8846.2
13603,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,4,46856.39
13604,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,5,38706.43
13605,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,6,7570.19
13606,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,7,37464.04
13607,2,31/12/2010,47.3,2.943,211.06477400000003,8.163,True,8,56660.17
13672,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,1,19092.94
13673,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,2,62974.44
13674,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,3,14936.37
13675,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,4,46972.35
13676,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,5,25042.94
13677,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,6,2969.62
13678,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,7,22101.64
13679,2,07/01/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,8,60626.1
13744,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,1,22159.74
13745,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,2,56606.3
13746,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,3,12698.84
13747,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,4,44945.65
13748,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,5,21445.52
13749,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,6,3481.18
13750,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,7,16796.38
13751,2,14/01/2011,33.02,2.983,211.1176713,8.027999999999999,False,8,57356.16
13817,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,1,23088.16
13818,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,2,62126.32
13819,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,3,17268.17
13820,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,4,45875.56
13821,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,5,24014.1
13822,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,6,4562.65
13823,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,7,21683.09
13824,2,21/01/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,8,60375.69
13889,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,1,25461.57
13890,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,2,59940.76
13891,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,3,13959.9
13892,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,4,43907.78
13893,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,5,27754.2
13894,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,6,2995.8
13895,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,7,19681.82
13896,2,28/01/2011,42.83,3.01,211.8552668,8.027999999999999,False,8,59611.03
13961,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,1,29606.98
13962,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,2,60069.23
13963,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,3,12058.12
13964,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,4,46231.68
13965,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,5,38762.47
13966,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,6,5758.5
13967,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,7,22120.83
13968,2,04/02/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,8,61456.28
14033,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,1,51382.63
14034,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,2,70619.64
14035,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,3,12593.04
14036,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,4,50238.23
14037,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,5,40400.46
14038,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,6,4841.18
14039,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,7,28913.34
14040,2,11/02/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,8,64270.54
14105,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,1,62706.27
14106,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,2,69487.17
14107,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,3,11999.17
14108,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,4,45097.36
14109,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,5,35418.87
14110,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,6,8158.21
14111,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,7,33235.49
14112,2,18/02/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,8,59644.84
14178,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,1,22631.87
14179,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,2,65829.84
14180,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,3,11936.79
14181,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,4,43477.94
14182,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,5,31959.91
14183,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,6,5827.75
14184,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,7,31330.01
14185,2,25/02/2011,60.8,3.065,213.190421,8.027999999999999,False,8,57192.25
14249,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,1,25562.33
14250,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,2,70042.14
14251,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,3,12597.45
14252,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,4,46965.84
14253,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,5,35432.41
14254,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,6,8339.2
14255,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,7,30314.48
14256,2,04/03/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,8,61222.4
14322,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,1,26025.39
14323,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,2,67898.82
14324,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,3,11247.41
14325,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,4,44569.04
14326,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,5,28332.99
14327,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,6,7108.21
14328,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,7,26636.69
14329,2,11/03/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,8,57030.11
14395,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,1,25405.55
14396,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,2,64567.4
14397,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,3,9122.49
14398,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,4,43150.07
14399,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,5,26901.54
14400,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,6,6379.76
14401,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,7,36391.92
14402,2,18/03/2011,62.32,3.488,214.0156238,8.027999999999999,False,8,56264.95
14467,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,1,23880.58
14468,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,2,60715.5
14469,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,3,10075.46
14470,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,4,40662.41
14471,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,5,26443.53
14472,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,6,5086.36
14473,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,7,28571.64
14474,2,25/03/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,8,51712.58
14539,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,1,24591.68
14540,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,2,65018.79
14541,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,3,10844.24
14542,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,4,42467.97
14543,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,5,31811.68
14544,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,6,6312.02
14545,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,7,27458.9
14546,2,01/04/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,8,57518.97
14610,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,1,28223.45
14611,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,2,61878.07
14612,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,3,11858.62
14613,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,4,42165.0
14614,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,5,28905.88
14615,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,6,6322.48
14616,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,7,30127.42
14617,2,08/04/2011,67.0,3.622,214.7252242,7.931,False,8,56757.01
14682,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,1,34644.85
14683,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,2,62959.75
14684,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,3,11079.28
14685,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,4,40774.05
14686,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,5,26829.78
14687,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,6,5048.72
14688,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,7,29259.78
14689,2,15/04/2011,69.48,3.7430000000000003,214.9420631,7.931,False,8,53845.47
14753,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,1,72065.08
14754,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,2,64738.13
14755,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,3,11080.5
14756,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,4,43827.02
14757,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,5,29179.9
14758,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,6,7287.96
14759,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,7,36955.68
14760,2,22/04/2011,69.39,3.807,215.10966569999997,7.931,False,8,56457.56
14824,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,1,57905.55
14825,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,2,62751.61
14826,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,3,10716.84
14827,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,4,42103.64
14828,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,5,21277.66
14829,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,6,5138.55
14830,2,29/04/2011,69.21,3.81,215.27726830000003,7.931,False,7,31594.23
