Store,Dept,Date,Weekly_Sales
Las Vegas,Housewares,11/11/2011,44936.47
Las Vegas,Toys,11/11/2011,34003.52
Las Vegas,Clothing,11/11/2011,18689.54
Los Angeles,Housewares,11/11/2011,61463.38
Los Angeles,Furniture,11/11/2011,11931.19
Los Angeles,Clothing,11/11/2011,23151.55
Los Angeles,Outdoor,11/11/2011,4351.43
Los Angeles,Toys,11/11/2011,56815.87
Los Angeles,Electronics,11/11/2011,42089.25
Los Angeles,Jewelry,11/11/2011,44380.53
Los Angeles,Shoes,11/11/2011,50781.91
Seattle,Furniture,11/11/2011,13102.61
Seattle,Jewelry,11/11/2011,60106.04
Seattle,Housewares,11/11/2011,95843.73
Seattle,Toys,11/11/2011,63988.98
Seattle,Outdoor,11/11/2011,4264.31
Seattle,Clothing,11/11/2011,36681.61
Seattle,Shoes,11/11/2011,57751.03
Seattle,Electronics,11/11/2011,57867.43
Buffalo,Toys,11/18/2011,8218.34
Buffalo,Furniture,11/18/2011,4038.32
Buffalo,Outdoor,11/18/2011,2410.22
Buffalo,Shoes,11/18/2011,8920.61
Buffalo,Clothing,11/18/2011,7350.22
Buffalo,Housewares,11/18/2011,16717.85
Buffalo,Electronics,11/18/2011,14290.28
Buffalo,Jewelry,11/18/2011,9427.86
Las Vegas,Furniture,11/18/2011,10104.36
Las Vegas,Clothing,11/18/2011,19050.66
Las Vegas,Outdoor,11/18/2011,2640.98
Las Vegas,Housewares,11/18/2011,43997.78
Las Vegas,Jewelry,11/18/2011,37656.58
Las Vegas,Electronics,11/18/2011,27339.37
Las Vegas,Toys,11/18/2011,33169.55
Las Vegas,Shoes,11/18/2011,21953.16
Los Angeles,Jewelry,11/18/2011,47936.9
Los Angeles,Electronics,11/18/2011,33040.97
Los Angeles,Outdoor,11/18/2011,4374.24
Los Angeles,Toys,11/18/2011,53574.12
Los Angeles,Shoes,11/18/2011,53880.94
Los Angeles,Housewares,11/18/2011,61442.83
Los Angeles,Clothing,11/18/2011,23923.11
Los Angeles,Furniture,11/18/2011,11235.57
Seattle,Clothing,11/18/2011,32494.43
Seattle,Housewares,11/18/2011,96244.02
Seattle,Toys,11/18/2011,63458.15
Seattle,Outdoor,11/18/2011,7324.41
Seattle,Electronics,11/18/2011,50696.62
Seattle,Jewelry,11/18/2011,62697.49
Seattle,Furniture,11/18/2011,13001.62
Seattle,Shoes,11/18/2011,62505.04
Buffalo,Outdoor,11/25/2011,7217.97
Buffalo,Toys,11/25/2011,7415.18
Buffalo,Shoes,11/25/2011,35201.16
Buffalo,Furniture,11/25/2011,4382.01
Buffalo,Clothing,11/25/2011,6912.38
Buffalo,Housewares,11/25/2011,14641.28
Buffalo,Jewelry,11/25/2011,9109.1
Buffalo,Electronics,11/25/2011,44129.09
Las Vegas,Housewares,11/25/2011,44259.59
Las Vegas,Electronics,11/25/2011,79340.15
Las Vegas,Jewelry,11/25/2011,46564.14
Las Vegas,Furniture,11/25/2011,9317.56
Las Vegas,Clothing,11/25/2011,20911.25
Las Vegas,Shoes,11/25/2011,71151.34
Las Vegas,Toys,11/25/2011,33243.85
Las Vegas,Outdoor,11/25/2011,18629.83
Los Angeles,Toys,11/25/2011,56437.28
Los Angeles,Clothing,11/25/2011,25542.74
Los Angeles,Outdoor,11/25/2011,21410.28
Los Angeles,Shoes,11/25/2011,125080.78
Los Angeles,Jewelry,11/25/2011,60792.11
Los Angeles,Electronics,11/25/2011,102614.71
Los Angeles,Furniture,11/25/2011,12113.22
Los Angeles,Housewares,11/25/2011,64808.41
Seattle,Outdoor,11/25/2011,31353.43
Seattle,Jewelry,11/25/2011,72179.92
Seattle,Shoes,11/25/2011,146170.45
Seattle,Electronics,11/25/2011,125098.69
Seattle,Housewares,11/25/2011,92337.97
Seattle,Clothing,11/25/2011,33800.16
Seattle,Furniture,11/25/2011,14464.15
Seattle,Toys,11/25/2011,62029.03
Buffalo,Furniture,12/8/2011,14256.56
Buffalo,Jewelry,12/8/2011,8659.67
Buffalo,Shoes,12/8/2011,7367.83
Buffalo,Electronics,12/8/2011,9235.1
Buffalo,Clothing,12/8/2011,4799.63
Buffalo,Toys,12/8/2011,6970.9
Buffalo,Outdoor,12/8/2011,1368.2
Buffalo,Housewares,12/8/2011,15778.28
Las Vegas,Housewares,12/8/2011,45341.92
Las Vegas,Clothing,12/8/2011,14539.79
Las Vegas,Furniture,12/8/2011,32148.93
Las Vegas,Shoes,12/8/2011,14088.28
Las Vegas,Electronics,12/8/2011,21320.93
Las Vegas,Outdoor,12/8/2011,3124.83
Las Vegas,Toys,12/8/2011,31061.21
Las Vegas,Jewelry,12/8/2011,37449.94
Los Angeles,Clothing,12/8/2011,20580.3
Los Angeles,Toys,12/8/2011,52087.46
Los Angeles,Jewelry,12/8/2011,45898.36
Los Angeles,Shoes,12/8/2011,26449.07
Los Angeles,Furniture,12/8/2011,49828.06
Los Angeles,Electronics,12/8/2011,20501.22
Los Angeles,Housewares,12/8/2011,66849.04
Los Angeles,Outdoor,12/8/2011,3353.52
Seattle,Toys,12/8/2011,55951.73
Seattle,Clothing,12/8/2011,25209.84
Seattle,Electronics,12/8/2011,34882.76
Seattle,Shoes,12/8/2011,29545.41
Seattle,Furniture,12/8/2011,63988.51
Seattle,Jewelry,12/8/2011,56617.69
Seattle,Housewares,12/8/2011,95162.69
Seattle,Outdoor,12/8/2011,5080.31
Buffalo,Jewelry,12/16/2011,8205.31
Buffalo,Electronics,12/16/2011,21185.76
Buffalo,Shoes,12/16/2011,31971.93
Buffalo,Housewares,12/16/2011,19193.83
Buffalo,Outdoor,12/16/2011,2493.12
Buffalo,Clothing,12/16/2011,15210.07
Buffalo,Toys,12/16/2011,8632.35
Buffalo,Furniture,12/16/2011,5356.95
Las Vegas,Electronics,12/16/2011,43479.7
Las Vegas,Outdoor,12/16/2011,10022.4
Las Vegas,Housewares,12/16/2011,51137.42
Las Vegas,Furniture,12/16/2011,13180.05
Las Vegas,Toys,12/16/2011,37149.3
Las Vegas,Clothing,12/16/2011,45773.03
Las Vegas,Shoes,12/16/2011,69511.06
Las Vegas,Jewelry,12/16/2011,38266.47
Los Angeles,Jewelry,12/16/2011,47834.96
Los Angeles,Clothing,12/16/2011,63109.72
Los Angeles,Outdoor,12/16/2011,10377.16
Los Angeles,Shoes,12/16/2011,138188.63
Los Angeles,Housewares,12/16/2011,73364.19
Los Angeles,Toys,12/16/2011,61554.57
Los Angeles,Electronics,12/16/2011,65588.98
Los Angeles,Furniture,12/16/2011,18683.18
Seattle,Electronics,12/16/2011,109399.55
Seattle,Jewelry,12/16/2011,58822.75
Seattle,Toys,12/16/2011,66708.87
Seattle,Shoes,12/16/2011,187664.88
Seattle,Furniture,12/16/2011,19065.25
Seattle,Housewares,12/16/2011,104945.49
Seattle,Outdoor,12/16/2011,21645.9
Seattle,Clothing,12/16/2011,73671.92
Buffalo,Furniture,12/23/2011,5732.92
Buffalo,Electronics,12/23/2011,25110.26
Buffalo,Clothing,12/23/2011,12332.52
Buffalo,Housewares,12/23/2011,20953.59
Buffalo,Toys,12/23/2011,9377
Buffalo,Jewelry,12/23/2011,9974.55
Buffalo,Shoes,12/23/2011,39806.41
Buffalo,Outdoor,12/23/2011,4955.91
Las Vegas,Outdoor,12/23/2011,18931.11
Las Vegas,Toys,12/23/2011,41062.58
Las Vegas,Electronics,12/23/2011,61483.82
Las Vegas,Jewelry,12/23/2011,47785.93
Las Vegas,Shoes,12/23/2011,119302.15
Las Vegas,Housewares,12/23/2011,65615.36
Las Vegas,Furniture,12/23/2011,13667.88
Las Vegas,Clothing,12/23/2011,46788.75
Los Angeles,Housewares,12/23/2011,93511.03
Los Angeles,Electronics,12/23/2011,106536.9
Los Angeles,Clothing,12/23/2011,75779.45
Los Angeles,Jewelry,12/23/2011,59678.11
Los Angeles,Shoes,12/23/2011,214118.51
Los Angeles,Toys,12/23/2011,72976.78
Los Angeles,Outdoor,12/23/2011,22902.42
Los Angeles,Furniture,12/23/2011,21480.34
Seattle,Toys,12/23/2011,75216.3
Seattle,Housewares,12/23/2011,123735.98
Seattle,Jewelry,12/23/2011,72048.55
Seattle,Electronics,12/23/2011,140165.76
Seattle,Furniture,12/23/2011,20869.58
Seattle,Shoes,12/23/2011,318422.01
Seattle,Clothing,12/23/2011,91965.85
Seattle,Outdoor,12/23/2011,36094.15
Buffalo,Outdoor,12/30/2011,3355.4
Buffalo,Clothing,12/30/2011,7793.74
Buffalo,Furniture,12/30/2011,3936.63
Buffalo,Housewares,12/30/2011,16996.31
Buffalo,Toys,12/30/2011,8783
Buffalo,Shoes,12/30/2011,17501.29
Buffalo,Jewelry,12/30/2011,9354.29
Buffalo,Electronics,12/30/2011,17638.62
Las Vegas,Furniture,12/30/2011,8848.44
Las Vegas,Outdoor,12/30/2011,6629.6
Las Vegas,Housewares,12/30/2011,43539.94
Las Vegas,Clothing,12/30/2011,23350.88
Las Vegas,Electronics,12/30/2011,34981.76
Las Vegas,Toys,12/30/2011,32419.78
Las Vegas,Shoes,12/30/2011,38216.01
Las Vegas,Jewelry,12/30/2011,37371.22
Los Angeles,Electronics,12/30/2011,39314.47
Los Angeles,Clothing,12/30/2011,31246.27
Los Angeles,Toys,12/30/2011,54508.17
Los Angeles,Jewelry,12/30/2011,45254.3
Los Angeles,Outdoor,12/30/2011,9467.77
Los Angeles,Housewares,12/30/2011,57846.27
Los Angeles,Furniture,12/30/2011,11918.71
Los Angeles,Shoes,12/30/2011,56063.19
Seattle,Shoes,12/30/2011,76234.73
Seattle,Jewelry,12/30/2011,56145.68
Seattle,Housewares,12/30/2011,81744.17
Seattle,Clothing,12/30/2011,36490.94
Seattle,Outdoor,12/30/2011,9758.79
Seattle,Electronics,12/30/2011,50821.94
Seattle,Toys,12/30/2011,57135.68
Seattle,Furniture,12/30/2011,12107.32
Buffalo,Toys,1/6/2012,9497.63
Buffalo,Housewares,1/6/2012,20482.8
Buffalo,Outdoor,1/6/2012,2129.04
Buffalo,Jewelry,1/6/2012,9785.43
Buffalo,Clothing,1/6/2012,6755.83
Buffalo,Shoes,1/6/2012,12479.49
Buffalo,Electronics,1/6/2012,12038.1
Buffalo,Furniture,1/6/2012,4592.38
Las Vegas,Housewares,1/6/2012,47425.29
Las Vegas,Toys,1/6/2012,41039.74
Las Vegas,Jewelry,1/6/2012,41566.55
Las Vegas,Clothing,1/6/2012,16065.49
Las Vegas,Furniture,1/6/2012,7175.77
Las Vegas,Outdoor,1/6/2012,3249.75
Las Vegas,Shoes,1/6/2012,31568.92
Las Vegas,Electronics,1/6/2012,17233.25
Los Angeles,Shoes,1/6/2012,56434.48
Los Angeles,Toys,1/6/2012,60451.26
Los Angeles,Outdoor,1/6/2012,5385.61
Los Angeles,Clothing,1/6/2012,23076.47
Los Angeles,Housewares,1/6/2012,64912.65
Los Angeles,Furniture,1/6/2012,10794.48
Los Angeles,Electronics,1/6/2012,18540.63
Los Angeles,Jewelry,1/6/2012,47662.59
Seattle,Toys,1/6/2012,64565.12
Seattle,Jewelry,1/6/2012,62758.52
Seattle,Electronics,1/6/2012,29025.63
Seattle,Housewares,1/6/2012,102405.35
Seattle,Furniture,1/6/2012,11451.75
Seattle,Outdoor,1/6/2012,6184.33
Seattle,Clothing,1/6/2012,27095.99
Seattle,Shoes,1/6/2012,76274.69
Buffalo,Electronics,1/13/2012,11165.57
Buffalo,Outdoor,1/13/2012,927.47
Buffalo,Furniture,1/13/2012,5489.87
Buffalo,Housewares,1/13/2012,15991.42
Buffalo,Jewelry,1/13/2012,8150.86
Buffalo,Toys,1/13/2012,8487.53
Buffalo,Clothing,1/13/2012,7544.97
Buffalo,Shoes,1/13/2012,5908.69
Las Vegas,Clothing,1/13/2012,16894.4
Las Vegas,Jewelry,1/13/2012,36582.36
Las Vegas,Outdoor,1/13/2012,2460.92
Las Vegas,Furniture,1/13/2012,13822.49
Las Vegas,Shoes,1/13/2012,9194.61
Las Vegas,Electronics,1/13/2012,19281.61
Las Vegas,Housewares,1/13/2012,43353.09
Las Vegas,Toys,1/13/2012,34033.89
Los Angeles,Furniture,1/13/2012,15678.49
Los Angeles,Clothing,1/13/2012,21569.9
Los Angeles,Outdoor,1/13/2012,2705.52
Los Angeles,Shoes,1/13/2012,17919.42
Los Angeles,Toys,1/13/2012,54965.78
Los Angeles,Housewares,1/13/2012,62505.79
Los Angeles,Electronics,1/13/2012,21581.64
Los Angeles,Jewelry,1/13/2012,43649.89
Seattle,Electronics,1/13/2012,39222.9
Seattle,Furniture,1/13/2012,16662.55
Seattle,Jewelry,1/13/2012,57283.05
Seattle,Shoes,1/13/2012,24761.41
Seattle,Outdoor,1/13/2012,3533.89
Seattle,Clothing,1/13/2012,29525.51
Seattle,Housewares,1/13/2012,88422.58
Seattle,Toys,1/13/2012,60235.35
Buffalo,Furniture,1/20/2012,5682.45
Buffalo,Jewelry,1/20/2012,8988.8
Buffalo,Electronics,1/20/2012,11220.5
Buffalo,Outdoor,1/20/2012,1578.18
Buffalo,Clothing,1/20/2012,7461.43
Buffalo,Toys,1/20/2012,8152.57
Buffalo,Housewares,1/20/2012,16779.65
Buffalo,Shoes,1/20/2012,6792.71
Las Vegas,Electronics,1/20/2012,19298.42
Las Vegas,Housewares,1/20/2012,43753.43
Las Vegas,Toys,1/20/2012,35356.12
Las Vegas,Clothing,1/20/2012,18365.1
Las Vegas,Jewelry,1/20/2012,33780.2
Las Vegas,Furniture,1/20/2012,11702.08
Las Vegas,Shoes,1/20/2012,10189.61
Las Vegas,Outdoor,1/20/2012,2427.46
Los Angeles,Electronics,1/20/2012,24258.35
Los Angeles,Jewelry,1/20/2012,43199.76
Los Angeles,Shoes,1/20/2012,19496.87
Los Angeles,Furniture,1/20/2012,17817.46
Los Angeles,Toys,1/20/2012,56866.59
Los Angeles,Housewares,1/20/2012,61438.15
Los Angeles,Clothing,1/20/2012,23397.02
Los Angeles,Outdoor,1/20/2012,3471.01
Seattle,Jewelry,1/20/2012,56040.88
Seattle,Outdoor,1/20/2012,4606.7
Seattle,Furniture,1/20/2012,19130
Seattle,Electronics,1/20/2012,39327.85
Seattle,Toys,1/20/2012,61835.98
Seattle,Shoes,1/20/2012,28056.5
Seattle,Clothing,1/20/2012,32267.18
Seattle,Housewares,1/20/2012,91454.16
Buffalo,Toys,1/27/2012,7781.61
Buffalo,Clothing,1/27/2012,8381.18
Buffalo,Housewares,1/27/2012,16162.75
Buffalo,Furniture,1/27/2012,5292.39
Buffalo,Jewelry,1/27/2012,8146.3
Buffalo,Shoes,1/27/2012,7535.97
Buffalo,Electronics,1/27/2012,10875.52
Buffalo,Outdoor,1/27/2012,991.46
Las Vegas,Clothing,1/27/2012,18378.16
Las Vegas,Housewares,1/27/2012,41556.23
Las Vegas,Electronics,1/27/2012,21376.42
Las Vegas,Shoes,1/27/2012,11228.15
Las Vegas,Outdoor,1/27/2012,1649.4
Las Vegas,Toys,1/27/2012,34644.25
Las Vegas,Jewelry,1/27/2012,33613.91
Las Vegas,Furniture,1/27/2012,10613.17
Los Angeles,Electronics,1/27/2012,25254.46
Los Angeles,Jewelry,1/27/2012,40933.71
Los Angeles,Furniture,1/27/2012,15066.45
Los Angeles,Housewares,1/27/2012,58151.34
Los Angeles,Shoes,1/27/2012,18248.43
Los Angeles,Outdoor,1/27/2012,5038.36
Los Angeles,Toys,1/27/2012,55483.3
Los Angeles,Clothing,1/27/2012,22833.08
Seattle,Toys,1/27/2012,59773.23
Seattle,Clothing,1/27/2012,31549.81
Seattle,Outdoor,1/27/2012,3572.06
Seattle,Jewelry,1/27/2012,57041.93
Seattle,Housewares,1/27/2012,90813.61
Seattle,Shoes,1/27/2012,28409.3
Seattle,Electronics,1/27/2012,37089.67
Seattle,Furniture,1/27/2012,16699.5
Buffalo,Clothing,2/3/2012,8067.85
Buffalo,Outdoor,2/3/2012,1306.34
Buffalo,Toys,2/3/2012,9639.75
Buffalo,Furniture,2/3/2012,4926.13
Buffalo,Housewares,2/3/2012,22222.09
Buffalo,Shoes,2/3/2012,9369.01
Buffalo,Jewelry,2/3/2012,9886.61
Buffalo,Electronics,2/3/2012,17098.45
Las Vegas,Clothing,2/3/2012,20113.03
Las Vegas,Toys,2/3/2012,40307.19
Las Vegas,Outdoor,2/3/2012,6464.52
Las Vegas,Shoes,2/3/2012,16473.91
Las Vegas,Housewares,2/3/2012,52608.51
Las Vegas,Jewelry,2/3/2012,38459.98
Las Vegas,Electronics,2/3/2012,30642.53
Las Vegas,Furniture,2/3/2012,11387.31
Los Angeles,Furniture,2/3/2012,13030.26
Los Angeles,Jewelry,2/3/2012,45833.82
Los Angeles,Clothing,2/3/2012,25556.15
Los Angeles,Toys,2/3/2012,61957.12
Los Angeles,Housewares,2/3/2012,70768.55
Los Angeles,Electronics,2/3/2012,32307.69
Los Angeles,Outdoor,2/3/2012,4330.77
Los Angeles,Shoes,2/3/2012,29143.18
Seattle,Electronics,2/3/2012,57072.94
Seattle,Outdoor,2/3/2012,5895.27
Seattle,Shoes,2/3/2012,35145
Seattle,Toys,2/3/2012,67382.01
Seattle,Jewelry,2/3/2012,61829.76
Seattle,Housewares,2/3/2012,106758.96
Seattle,Furniture,2/3/2012,15516.49
Seattle,Clothing,2/3/2012,32036.11
Buffalo,Outdoor,2/17/2012,2673.8
Buffalo,Housewares,2/17/2012,19546.6
Buffalo,Toys,2/17/2012,9500.23
Buffalo,Furniture,2/17/2012,5632.15
Buffalo,Shoes,2/17/2012,9803.68
Buffalo,Clothing,2/17/2012,18407.08
Buffalo,Jewelry,2/17/2012,9201.77
Buffalo,Electronics,2/17/2012,20262.94
Las Vegas,Furniture,2/17/2012,10237.78
Las Vegas,Electronics,2/17/2012,46219.96
Las Vegas,Shoes,2/17/2012,16849.62
Las Vegas,Jewelry,2/17/2012,36550.46
Las Vegas,Clothing,2/17/2012,54060.1
Las Vegas,Housewares,2/17/2012,46085.47
Las Vegas,Toys,2/17/2012,37244.73
Las Vegas,Outdoor,2/17/2012,4223.42
Los Angeles,Toys,2/17/2012,60268.87
Los Angeles,Housewares,2/17/2012,70027.01
Los Angeles,Electronics,2/17/2012,52735.59
Los Angeles,Outdoor,2/17/2012,6707.71
Los Angeles,Jewelry,2/17/2012,44344.22
Los Angeles,Clothing,2/17/2012,77394.09
Los Angeles,Furniture,2/17/2012,15257.84
Los Angeles,Shoes,2/17/2012,27611.91
Seattle,Furniture,2/17/2012,14907.64
Seattle,Clothing,2/17/2012,76195.06
Seattle,Jewelry,2/17/2012,60409.08
Seattle,Outdoor,2/17/2012,6944.89
Seattle,Toys,2/17/2012,68305.24
Seattle,Electronics,2/17/2012,81340.16
Seattle,Housewares,2/17/2012,101605.74
Seattle,Shoes,2/17/2012,39668.96
Buffalo,Furniture,2/24/2012,5209.51
Buffalo,Jewelry,2/24/2012,8054.05
Buffalo,Outdoor,2/24/2012,1703.24
Buffalo,Shoes,2/24/2012,8120.44
Buffalo,Clothing,2/24/2012,7714.8
Buffalo,Toys,2/24/2012,8875.76
Buffalo,Housewares,2/24/2012,18270.09
Buffalo,Electronics,2/24/2012,15974.73
Las Vegas,Toys,2/24/2012,37204.72
Las Vegas,Shoes,2/24/2012,15956.87
Las Vegas,Clothing,2/24/2012,20124.22
Las Vegas,Outdoor,2/24/2012,3784.06
Las Vegas,Jewelry,2/24/2012,34953.85
Las Vegas,Housewares,2/24/2012,47080.12
Las Vegas,Electronics,2/24/2012,30797.88
Las Vegas,Furniture,2/24/2012,10502.4
Los Angeles,Jewelry,2/24/2012,42748.2
Los Angeles,Electronics,2/24/2012,34626.9
Los Angeles,Furniture,2/24/2012,13625.47
Los Angeles,Outdoor,2/24/2012,5014.34
Los Angeles,Shoes,2/24/2012,26766.88
Los Angeles,Housewares,2/24/2012,66451.66
Los Angeles,Toys,2/24/2012,60357.05
Los Angeles,Clothing,2/24/2012,25613.67
Seattle,Toys,2/24/2012,65972.43
Seattle,Furniture,2/24/2012,15516.28
Seattle,Outdoor,2/24/2012,9162.26
Seattle,Housewares,2/24/2012,106364.4
Seattle,Clothing,2/24/2012,31670.04
Seattle,Jewelry,2/24/2012,60971.46
Seattle,Shoes,2/24/2012,36916.11
Seattle,Electronics,2/24/2012,54268.43
Buffalo,Jewelry,3/2/2012,10169.59
Buffalo,Housewares,3/2/2012,20418.72
Buffalo,Shoes,3/2/2012,9054.03
Buffalo,Outdoor,3/2/2012,1393.1
Buffalo,Furniture,3/2/2012,5541.12
Buffalo,Electronics,3/2/2012,16221.04
Buffalo,Clothing,3/2/2012,8925.18
Buffalo,Toys,3/2/2012,8920.87
Las Vegas,Jewelry,3/2/2012,40274.83
Las Vegas,Outdoor,3/2/2012,3981.09
Las Vegas,Shoes,3/2/2012,16556.71
Las Vegas,Toys,3/2/2012,40069.47
Las Vegas,Furniture,3/2/2012,12485.78
Las Vegas,Clothing,3/2/2012,23510.49
Las Vegas,Electronics,3/2/2012,28307.43
Las Vegas,Housewares,3/2/2012,54322.24
Los Angeles,Outdoor,3/2/2012,5239.88
Los Angeles,Clothing,3/2/2012,28813.06
Los Angeles,Toys,3/2/2012,62315.55
Los Angeles,Housewares,3/2/2012,71322.01
Los Angeles,Shoes,3/2/2012,22087.93
Los Angeles,Jewelry,3/2/2012,45476.69
Los Angeles,Furniture,3/2/2012,14335.61
Los Angeles,Electronics,3/2/2012,35533.52
Seattle,Furniture,3/2/2012,17288.22
Seattle,Housewares,3/2/2012,101578.47
Seattle,Shoes,3/2/2012,32007.65
Seattle,Toys,3/2/2012,66493.24
Seattle,Outdoor,3/2/2012,5564.47
Seattle,Clothing,3/2/2012,40680.72
Seattle,Electronics,3/2/2012,45931.01
Seattle,Jewelry,3/2/2012,60366.8
Buffalo,Shoes,3/8/2012,7775.12
Buffalo,Clothing,3/8/2012,7268.86
Buffalo,Electronics,3/8/2012,12592.2
Buffalo,Furniture,3/8/2012,12993.29
Buffalo,Toys,3/8/2012,8484.77
Buffalo,Housewares,3/8/2012,21064.43
Buffalo,Jewelry,3/8/2012,10436.56
Buffalo,Outdoor,3/8/2012,614.94
Las Vegas,Housewares,3/8/2012,49424.06
Las Vegas,Toys,3/8/2012,40098.84
Las Vegas,Clothing,3/8/2012,16628.31
Las Vegas,Shoes,3/8/2012,16916.29
Las Vegas,Furniture,3/8/2012,30331.69
Las Vegas,Electronics,3/8/2012,17615.28
Las Vegas,Jewelry,3/8/2012,41305.39
Las Vegas,Outdoor,3/8/2012,3412.58
Los Angeles,Shoes,3/8/2012,27606.23
Los Angeles,Toys,3/8/2012,62664.95
Los Angeles,Electronics,3/8/2012,18214.94
Los Angeles,Furniture,3/8/2012,36066
Los Angeles,Clothing,3/8/2012,22851.99
Los Angeles,Outdoor,3/8/2012,4460.42
Los Angeles,Jewelry,3/8/2012,48595.26
Los Angeles,Housewares,3/8/2012,69431.69
Seattle,Toys,3/8/2012,64940.59
Seattle,Housewares,3/8/2012,101872.8
Seattle,Outdoor,3/8/2012,7772.52
Seattle,Furniture,3/8/2012,53930.14
Seattle,Shoes,3/8/2012,39887.76
Seattle,Clothing,3/8/2012,28716.36
Seattle,Jewelry,3/8/2012,59778.53
Seattle,Electronics,3/8/2012,27945.08
Buffalo,Outdoor,3/16/2012,2285.1
Buffalo,Furniture,3/16/2012,3849.02
Buffalo,Electronics,3/16/2012,13357.4
Buffalo,Housewares,3/16/2012,18206.82
Buffalo,Toys,3/16/2012,8091.63
Buffalo,Shoes,3/16/2012,9398.96
Buffalo,Jewelry,3/16/2012,8791.92
Buffalo,Clothing,3/16/2012,7613.23
Las Vegas,Jewelry,3/16/2012,38125.32
Las Vegas,Toys,3/16/2012,36141.27
Las Vegas,Clothing,3/16/2012,22366.88
Las Vegas,Shoes,3/16/2012,20690.01
Las Vegas,Outdoor,3/16/2012,3905.72
Las Vegas,Housewares,3/16/2012,47346.32
Las Vegas,Furniture,3/16/2012,8845.73
Las Vegas,Electronics,3/16/2012,29345.72
Los Angeles,Shoes,3/16/2012,31696.46
Los Angeles,Furniture,3/16/2012,10209.02
Los Angeles,Clothing,3/16/2012,27320.08
Los Angeles,Electronics,3/16/2012,32855.76
Los Angeles,Toys,3/16/2012,56255.58
Los Angeles,Jewelry,3/16/2012,44531.12
Los Angeles,Outdoor,3/16/2012,5449.41
Los Angeles,Housewares,3/16/2012,68851.41
Seattle,Furniture,3/16/2012,11152.02
Seattle,Jewelry,3/16/2012,58109.29
Seattle,Housewares,3/16/2012,101053.81
Seattle,Electronics,3/16/2012,50302.08
Seattle,Clothing,3/16/2012,34859.57
Seattle,Outdoor,3/16/2012,8218.87
Seattle,Toys,3/16/2012,66261.75
Seattle,Shoes,3/16/2012,48726.63
Buffalo,Jewelry,3/23/2012,8545.2
Buffalo,Clothing,3/23/2012,9390.09
Buffalo,Toys,3/23/2012,9529.9
Buffalo,Shoes,3/23/2012,8402.42
Buffalo,Electronics,3/23/2012,13996.16
Buffalo,Outdoor,3/23/2012,1358.3
Buffalo,Housewares,3/23/2012,17341.51
Buffalo,Furniture,3/23/2012,4686.12
Las Vegas,Housewares,3/23/2012,44796.03
Las Vegas,Outdoor,3/23/2012,2856.83
Las Vegas,Electronics,3/23/2012,25442.13
Las Vegas,Furniture,3/23/2012,7910.22
Las Vegas,Shoes,3/23/2012,15628.59
Las Vegas,Clothing,3/23/2012,22107.7
Las Vegas,Toys,3/23/2012,33758.45
Las Vegas,Jewelry,3/23/2012,36586.52
Los Angeles,Electronics,3/23/2012,23991.99
Los Angeles,Furniture,3/23/2012,9597.16
Los Angeles,Outdoor,3/23/2012,3521.51
Los Angeles,Jewelry,3/23/2012,42582.69
Los Angeles,Shoes,3/23/2012,27478.65
Los Angeles,Toys,3/23/2012,57199.46
Los Angeles,Housewares,3/23/2012,63447.81
Los Angeles,Clothing,3/23/2012,29868.82
Seattle,Clothing,3/23/2012,37148.64
Seattle,Outdoor,3/23/2012,5269.37
Seattle,Housewares,3/23/2012,94894.85
Seattle,Jewelry,3/23/2012,53921.9
Seattle,Toys,3/23/2012,61407.04
Seattle,Furniture,3/23/2012,11416.47
Seattle,Shoes,3/23/2012,36847.99
Seattle,Electronics,3/23/2012,43779.18
Buffalo,Electronics,3/30/2012,14568.56
Buffalo,Outdoor,3/30/2012,1938.04
Buffalo,Furniture,3/30/2012,4205.16
Buffalo,Clothing,3/30/2012,12259.62
Buffalo,Toys,3/30/2012,9229.23
Buffalo,Housewares,3/30/2012,18609.02
Buffalo,Shoes,3/30/2012,8268.9
Buffalo,Jewelry,3/30/2012,8547.71
Las Vegas,Clothing,3/30/2012,28952.86
Las Vegas,Electronics,3/30/2012,22392.09
Las Vegas,Toys,3/30/2012,37745.71
Las Vegas,Outdoor,3/30/2012,4540.27
Las Vegas,Shoes,3/30/2012,18684
Las Vegas,Furniture,3/30/2012,9129.23
Las Vegas,Jewelry,3/30/2012,37718.51
Las Vegas,Housewares,3/30/2012,46529.68
Los Angeles,Housewares,3/30/2012,63778.8
Los Angeles,Electronics,3/30/2012,23440.64
Los Angeles,Jewelry,3/30/2012,42958.64
Los Angeles,Furniture,3/30/2012,11410.07
Los Angeles,Toys,3/30/2012,57878.11
Los Angeles,Shoes,3/30/2012,32676.16
Los Angeles,Outdoor,3/30/2012,3186.37
Los Angeles,Clothing,3/30/2012,37052.68
Seattle,Outdoor,3/30/2012,7145.1
Seattle,Electronics,3/30/2012,43979.44
Seattle,Furniture,3/30/2012,11635.97
Seattle,Shoes,3/30/2012,44196.53
Seattle,Jewelry,3/30/2012,55633.17
Seattle,Clothing,3/30/2012,44590.27
Seattle,Housewares,3/30/2012,95111.76
Seattle,Toys,3/30/2012,59418.79
Buffalo,Clothing,4/5/2012,6635.58
Buffalo,Toys,4/5/2012,10187.95
Buffalo,Furniture,4/5/2012,5182.24
